Datetime,Open,High,Low,Close,Adj Close,Volume
2022-03-22 01:16:00-04:00,1937.5,1937.5,1937.199951171875,1937.4000244140625,1937.4000244140625,32
2022-03-22 01:17:00-04:00,1937.5,1937.5,1937.199951171875,1937.300048828125,1937.300048828125,9
2022-03-22 01:18:00-04:00,1937.199951171875,1937.5,1937.0,1937.4000244140625,1937.4000244140625,23
2022-03-22 01:19:00-04:00,1937.300048828125,1937.4000244140625,1937.0999755859375,1937.4000244140625,1937.4000244140625,21
2022-03-22 01:20:00-04:00,1937.4000244140625,1937.4000244140625,1937.199951171875,1937.199951171875,1937.199951171875,6
2022-03-22 01:21:00-04:00,1937.0,1937.5999755859375,1937.0,1937.5,1937.5,83
2022-03-22 01:22:00-04:00,1937.5999755859375,1937.800048828125,1936.9000244140625,1937.199951171875,1937.199951171875,59
2022-03-22 01:23:00-04:00,1937.0999755859375,1937.199951171875,1936.699951171875,1936.800048828125,1936.800048828125,32
2022-03-22 01:24:00-04:00,1936.699951171875,1937.199951171875,1936.699951171875,1937.199951171875,1937.199951171875,22
2022-03-22 01:25:00-04:00,1937.0999755859375,1937.0999755859375,1936.9000244140625,1937.0,1937.0,24
2022-03-22 01:26:00-04:00,1937.0,1937.4000244140625,1936.9000244140625,1937.199951171875,1937.199951171875,15
2022-03-22 01:27:00-04:00,1937.199951171875,1937.4000244140625,1937.199951171875,1937.199951171875,1937.199951171875,15
2022-03-22 01:28:00-04:00,1937.5999755859375,1937.800048828125,1937.5999755859375,1937.699951171875,1937.699951171875,19
2022-03-22 01:29:00-04:00,1937.5999755859375,1938.4000244140625,1937.5999755859375,1938.0999755859375,1938.0999755859375,55
2022-03-22 01:30:00-04:00,1938.0999755859375,1938.4000244140625,1937.699951171875,1938.300048828125,1938.300048828125,112
2022-03-22 01:31:00-04:00,1938.199951171875,1938.5999755859375,1938.0,1938.5999755859375,1938.5999755859375,45
2022-03-22 01:32:00-04:00,1938.4000244140625,1938.5,1938.0,1938.300048828125,1938.300048828125,50
2022-03-22 01:33:00-04:00,1938.199951171875,1938.5999755859375,1938.0999755859375,1938.5,1938.5,33
2022-03-22 01:34:00-04:00,1938.4000244140625,1938.5999755859375,1938.300048828125,1938.4000244140625,1938.4000244140625,61
2022-03-22 01:35:00-04:00,1938.5999755859375,1938.699951171875,1938.4000244140625,1938.4000244140625,1938.4000244140625,24
2022-03-22 01:36:00-04:00,1938.699951171875,1938.9000244140625,1938.300048828125,1938.300048828125,1938.300048828125,54
2022-03-22 01:37:00-04:00,1938.4000244140625,1938.9000244140625,1938.300048828125,1938.800048828125,1938.800048828125,36
2022-03-22 01:38:00-04:00,1938.699951171875,1938.9000244140625,1938.699951171875,1938.699951171875,1938.699951171875,24
2022-03-22 01:39:00-04:00,1938.699951171875,1939.0999755859375,1938.4000244140625,1938.800048828125,1938.800048828125,51
2022-03-22 01:40:00-04:00,1938.5,1939.199951171875,1938.5,1939.0999755859375,1939.0999755859375,33
2022-03-22 01:41:00-04:00,1939.0,1939.0999755859375,1938.800048828125,1939.0999755859375,1939.0999755859375,16
2022-03-22 01:42:00-04:00,1939.199951171875,1939.199951171875,1938.4000244140625,1938.4000244140625,1938.4000244140625,35
2022-03-22 01:43:00-04:00,1938.5,1938.5999755859375,1938.199951171875,1938.4000244140625,1938.4000244140625,25
2022-03-22 01:44:00-04:00,1938.4000244140625,1938.9000244140625,1938.199951171875,1938.9000244140625,1938.9000244140625,19
2022-03-22 01:45:00-04:00,1938.9000244140625,1939.300048828125,1938.800048828125,1938.9000244140625,1938.9000244140625,21
2022-03-22 01:46:00-04:00,1938.699951171875,1938.9000244140625,1938.4000244140625,1938.800048828125,1938.800048828125,20
2022-03-22 01:47:00-04:00,1938.800048828125,1939.199951171875,1938.800048828125,1939.0,1939.0,14
2022-03-22 01:48:00-04:00,1939.0999755859375,1939.5,1938.699951171875,1938.699951171875,1938.699951171875,59
2022-03-22 01:49:00-04:00,1938.5,1938.699951171875,1938.4000244140625,1938.5999755859375,1938.5999755859375,41
2022-03-22 01:50:00-04:00,1938.4000244140625,1938.5999755859375,1938.4000244140625,1938.4000244140625,1938.4000244140625,10
2022-03-22 01:51:00-04:00,1938.5,1938.5,1938.199951171875,1938.4000244140625,1938.4000244140625,22
2022-03-22 01:52:00-04:00,1938.4000244140625,1938.5999755859375,1938.300048828125,1938.5999755859375,1938.5999755859375,28
2022-03-22 01:53:00-04:00,1938.699951171875,1939.199951171875,1938.699951171875,1938.9000244140625,1938.9000244140625,22
2022-03-22 01:54:00-04:00,1938.9000244140625,1938.9000244140625,1938.699951171875,1938.699951171875,1938.699951171875,7
2022-03-22 01:55:00-04:00,1938.699951171875,1938.9000244140625,1938.699951171875,1938.800048828125,1938.800048828125,12
2022-03-22 01:56:00-04:00,1938.9000244140625,1939.0,1938.199951171875,1938.4000244140625,1938.4000244140625,24
2022-03-22 01:57:00-04:00,1938.300048828125,1938.5,1938.300048828125,1938.5,1938.5,5
2022-03-22 01:58:00-04:00,1938.4000244140625,1938.5999755859375,1938.199951171875,1938.199951171875,1938.199951171875,39
2022-03-22 01:59:00-04:00,1938.199951171875,1938.199951171875,1937.9000244140625,1937.9000244140625,1937.9000244140625,17
2022-03-22 02:00:00-04:00,1937.800048828125,1937.800048828125,1937.199951171875,1937.4000244140625,1937.4000244140625,82
2022-03-22 02:01:00-04:00,1937.300048828125,1937.4000244140625,1937.0999755859375,1937.4000244140625,1937.4000244140625,46
2022-03-22 02:02:00-04:00,1937.199951171875,1937.199951171875,1936.699951171875,1937.0999755859375,1937.0999755859375,71
2022-03-22 02:03:00-04:00,1937.0999755859375,1937.199951171875,1936.699951171875,1936.9000244140625,1936.9000244140625,19
2022-03-22 02:04:00-04:00,1936.9000244140625,1937.0999755859375,1936.800048828125,1936.800048828125,1936.800048828125,22
2022-03-22 02:05:00-04:00,1937.0,1937.300048828125,1937.0,1937.0999755859375,1937.0999755859375,52
2022-03-22 02:06:00-04:00,1937.0999755859375,1937.5,1937.0,1937.199951171875,1937.199951171875,49
2022-03-22 02:07:00-04:00,1937.300048828125,1937.4000244140625,1936.9000244140625,1937.4000244140625,1937.4000244140625,37
2022-03-22 02:08:00-04:00,1937.5,1937.699951171875,1937.5,1937.699951171875,1937.699951171875,31
2022-03-22 02:09:00-04:00,1937.5999755859375,1937.699951171875,1937.5,1937.5999755859375,1937.5999755859375,12
2022-03-22 02:10:00-04:00,1937.699951171875,1937.9000244140625,1937.5999755859375,1937.5999755859375,1937.5999755859375,48
2022-03-22 02:11:00-04:00,1937.800048828125,1937.800048828125,1937.5999755859375,1937.5999755859375,1937.5999755859375,38
2022-03-22 02:12:00-04:00,1937.800048828125,1937.9000244140625,1937.800048828125,1937.9000244140625,1937.9000244140625,7
2022-03-22 02:13:00-04:00,1937.800048828125,1938.300048828125,1937.800048828125,1938.199951171875,1938.199951171875,25
2022-03-22 02:14:00-04:00,1938.0999755859375,1939.199951171875,1938.0,1939.0999755859375,1939.0999755859375,98
2022-03-22 02:15:00-04:00,1939.199951171875,1939.300048828125,1938.699951171875,1939.0,1939.0,63
2022-03-22 02:16:00-04:00,1939.0,1939.0,1938.699951171875,1938.800048828125,1938.800048828125,18
2022-03-22 02:17:00-04:00,1938.5999755859375,1938.699951171875,1938.5999755859375,1938.699951171875,1938.699951171875,21
2022-03-22 02:18:00-04:00,1938.5999755859375,1938.9000244140625,1938.5999755859375,1938.9000244140625,1938.9000244140625,29
2022-03-22 02:19:00-04:00,1938.9000244140625,1938.9000244140625,1938.5999755859375,1938.5999755859375,1938.5999755859375,18
2022-03-22 02:20:00-04:00,1938.5,1938.5,1938.0999755859375,1938.199951171875,1938.199951171875,55
2022-03-22 02:21:00-04:00,1938.0999755859375,1938.0999755859375,1937.5999755859375,1937.9000244140625,1937.9000244140625,56
2022-03-22 02:22:00-04:00,1937.9000244140625,1937.9000244140625,1937.5,1937.800048828125,1937.800048828125,24
2022-03-22 02:23:00-04:00,1937.5999755859375,1938.0,1937.4000244140625,1937.9000244140625,1937.9000244140625,26
2022-03-22 02:24:00-04:00,1938.0999755859375,1938.0999755859375,1937.699951171875,1937.699951171875,1937.699951171875,19
2022-03-22 02:25:00-04:00,1937.5,1937.699951171875,1937.300048828125,1937.5,1937.5,20
2022-03-22 02:26:00-04:00,1937.4000244140625,1937.4000244140625,1937.0,1937.199951171875,1937.199951171875,23
2022-03-22 02:27:00-04:00,1937.199951171875,1937.300048828125,1936.699951171875,1937.0,1937.0,51
2022-03-22 02:28:00-04:00,1936.699951171875,1936.9000244140625,1936.5,1936.9000244140625,1936.9000244140625,34
2022-03-22 02:29:00-04:00,1937.0,1937.5,1937.0,1937.4000244140625,1937.4000244140625,51
2022-03-22 02:30:00-04:00,1937.5,1937.800048828125,1937.5,1937.800048828125,1937.800048828125,34
2022-03-22 02:31:00-04:00,1937.699951171875,1937.9000244140625,1937.5,1937.9000244140625,1937.9000244140625,25
2022-03-22 02:32:00-04:00,1937.9000244140625,1937.9000244140625,1937.199951171875,1937.199951171875,1937.199951171875,20
2022-03-22 02:33:00-04:00,1937.0999755859375,1937.4000244140625,1937.0,1937.0,1937.0,34
2022-03-22 02:34:00-04:00,1936.800048828125,1937.0999755859375,1936.5,1936.699951171875,1936.699951171875,44
2022-03-22 02:35:00-04:00,1936.5999755859375,1936.800048828125,1936.300048828125,1936.5999755859375,1936.5999755859375,31
2022-03-22 02:36:00-04:00,1936.699951171875,1936.9000244140625,1936.5999755859375,1936.9000244140625,1936.9000244140625,15
2022-03-22 02:37:00-04:00,1937.0,1937.199951171875,1937.0,1937.0999755859375,1937.0999755859375,13
2022-03-22 02:38:00-04:00,1937.0999755859375,1937.0999755859375,1936.5999755859375,1936.699951171875,1936.699951171875,25
2022-03-22 02:39:00-04:00,1936.5,1937.0999755859375,1936.4000244140625,1936.800048828125,1936.800048828125,45
2022-03-22 02:40:00-04:00,1937.0,1937.199951171875,1936.9000244140625,1937.199951171875,1937.199951171875,19
2022-03-22 02:41:00-04:00,1936.9000244140625,1937.0,1936.9000244140625,1936.9000244140625,1936.9000244140625,12
2022-03-22 02:42:00-04:00,1936.9000244140625,1936.9000244140625,1936.4000244140625,1936.4000244140625,1936.4000244140625,19
2022-03-22 02:43:00-04:00,1936.5,1936.5,1935.9000244140625,1936.0999755859375,1936.0999755859375,50
2022-03-22 02:44:00-04:00,1936.199951171875,1936.4000244140625,1935.9000244140625,1936.0,1936.0,35
2022-03-22 02:45:00-04:00,1936.0999755859375,1936.300048828125,1935.9000244140625,1936.300048828125,1936.300048828125,40
2022-03-22 02:46:00-04:00,1936.199951171875,1936.699951171875,1936.0,1936.5,1936.5,94
2022-03-22 02:47:00-04:00,1936.300048828125,1936.800048828125,1936.199951171875,1936.800048828125,1936.800048828125,31
2022-03-22 02:48:00-04:00,1936.800048828125,1936.9000244140625,1936.4000244140625,1936.4000244140625,1936.4000244140625,24
2022-03-22 02:49:00-04:00,1936.4000244140625,1936.699951171875,1936.4000244140625,1936.5,1936.5,15
2022-03-22 02:50:00-04:00,1936.4000244140625,1936.5999755859375,1936.300048828125,1936.5,1936.5,13
2022-03-22 02:51:00-04:00,1936.5,1936.800048828125,1936.5,1936.699951171875,1936.699951171875,7
2022-03-22 02:52:00-04:00,1936.9000244140625,1936.9000244140625,1936.5999755859375,1936.5999755859375,1936.5999755859375,13
2022-03-22 02:53:00-04:00,1936.800048828125,1936.800048828125,1936.699951171875,1936.699951171875,1936.699951171875,2
2022-03-22 02:54:00-04:00,1936.800048828125,1936.800048828125,1936.5,1936.5999755859375,1936.5999755859375,11
2022-03-22 02:55:00-04:00,1936.4000244140625,1936.4000244140625,1936.300048828125,1936.300048828125,1936.300048828125,8
2022-03-22 02:56:00-04:00,1936.4000244140625,1936.5,1936.300048828125,1936.300048828125,1936.300048828125,7
2022-03-22 02:57:00-04:00,1936.199951171875,1936.4000244140625,1936.0,1936.0,1936.0,16
2022-03-22 02:58:00-04:00,1936.0999755859375,1936.0999755859375,1935.800048828125,1935.800048828125,1935.800048828125,33
2022-03-22 02:59:00-04:00,1935.9000244140625,1935.9000244140625,1935.4000244140625,1935.699951171875,1935.699951171875,52
2022-03-22 03:00:00-04:00,1935.5,1936.5,1935.5,1936.5,1936.5,39
2022-03-22 03:01:00-04:00,1936.5,1936.5,1935.800048828125,1936.0999755859375,1936.0999755859375,59
2022-03-22 03:02:00-04:00,1936.0999755859375,1936.5999755859375,1936.0999755859375,1936.4000244140625,1936.4000244140625,39
2022-03-22 03:03:00-04:00,1936.4000244140625,1936.4000244140625,1936.0,1936.4000244140625,1936.4000244140625,31
2022-03-22 03:04:00-04:00,1936.4000244140625,1936.5999755859375,1936.4000244140625,1936.5999755859375,1936.5999755859375,6
2022-03-22 03:05:00-04:00,1936.699951171875,1937.0999755859375,1936.5999755859375,1936.5999755859375,1936.5999755859375,56
2022-03-22 03:06:00-04:00,1936.5999755859375,1936.5999755859375,1936.199951171875,1936.199951171875,1936.199951171875,32
2022-03-22 03:07:00-04:00,1936.0999755859375,1936.300048828125,1936.0999755859375,1936.0999755859375,1936.0999755859375,11
2022-03-22 03:08:00-04:00,1936.0,1936.0999755859375,1935.800048828125,1935.800048828125,1935.800048828125,29
2022-03-22 03:09:00-04:00,1935.800048828125,1935.9000244140625,1935.4000244140625,1935.800048828125,1935.800048828125,36
2022-03-22 03:10:00-04:00,1935.800048828125,1936.0,1935.300048828125,1935.800048828125,1935.800048828125,58
2022-03-22 03:11:00-04:00,1935.800048828125,1936.199951171875,1935.699951171875,1935.9000244140625,1935.9000244140625,21
2022-03-22 03:12:00-04:00,1935.800048828125,1936.0,1935.4000244140625,1935.800048828125,1935.800048828125,23
2022-03-22 03:13:00-04:00,1935.5999755859375,1935.699951171875,1935.4000244140625,1935.4000244140625,1935.4000244140625,9
2022-03-22 03:14:00-04:00,1935.300048828125,1935.9000244140625,1935.300048828125,1935.699951171875,1935.699951171875,18
2022-03-22 03:15:00-04:00,1935.699951171875,1936.300048828125,1935.199951171875,1936.199951171875,1936.199951171875,76
2022-03-22 03:16:00-04:00,1936.0,1936.4000244140625,1936.0,1936.300048828125,1936.300048828125,11
2022-03-22 03:17:00-04:00,1936.199951171875,1936.4000244140625,1935.9000244140625,1936.0,1936.0,19
2022-03-22 03:18:00-04:00,1936.199951171875,1936.300048828125,1935.9000244140625,1936.0999755859375,1936.0999755859375,9
2022-03-22 03:19:00-04:00,1936.199951171875,1936.5999755859375,1936.0,1936.300048828125,1936.300048828125,54
2022-03-22 03:20:00-04:00,1936.300048828125,1936.300048828125,1935.5,1935.5,1935.5,36
2022-03-22 03:21:00-04:00,1935.9000244140625,1936.199951171875,1935.699951171875,1936.0,1936.0,30
2022-03-22 03:22:00-04:00,1935.800048828125,1935.800048828125,1935.800048828125,1935.800048828125,1935.800048828125,1
2022-03-22 03:23:00-04:00,1936.0,1936.300048828125,1936.0,1936.199951171875,1936.199951171875,17
2022-03-22 03:24:00-04:00,1936.199951171875,1936.300048828125,1935.699951171875,1936.300048828125,1936.300048828125,41
2022-03-22 03:25:00-04:00,1936.199951171875,1936.4000244140625,1935.199951171875,1935.800048828125,1935.800048828125,89
2022-03-22 03:26:00-04:00,1935.9000244140625,1936.300048828125,1935.9000244140625,1936.0,1936.0,27
2022-03-22 03:27:00-04:00,1935.9000244140625,1935.9000244140625,1934.5999755859375,1934.800048828125,1934.800048828125,60
2022-03-22 03:28:00-04:00,1934.5999755859375,1935.0,1934.199951171875,1934.699951171875,1934.699951171875,95
2022-03-22 03:29:00-04:00,1934.5,1935.0,1933.800048828125,1934.300048828125,1934.300048828125,175
2022-03-22 03:30:00-04:00,1934.4000244140625,1935.0,1934.199951171875,1934.800048828125,1934.800048828125,81
2022-03-22 03:40:00-04:00,1934.699951171875,1935.0,1934.199951171875,1934.5999755859375,1934.5999755859375,552
2022-03-22 03:41:00-04:00,1934.5,1935.0,1934.0999755859375,1934.199951171875,1934.199951171875,45
2022-03-22 03:42:00-04:00,1934.199951171875,1934.5,1934.0999755859375,1934.5,1934.5,7
2022-03-22 03:43:00-04:00,1934.5999755859375,1934.5999755859375,1934.300048828125,1934.300048828125,1934.300048828125,23
2022-03-22 03:44:00-04:00,1934.300048828125,1934.5,1934.199951171875,1934.4000244140625,1934.4000244140625,43
2022-03-22 03:45:00-04:00,1934.5999755859375,1934.5999755859375,1934.0999755859375,1934.300048828125,1934.300048828125,18
2022-03-22 03:46:00-04:00,1934.300048828125,1934.300048828125,1934.0,1934.0,1934.0,14
2022-03-22 03:47:00-04:00,1933.9000244140625,1934.0,1933.5999755859375,1933.5999755859375,1933.5999755859375,24
2022-03-22 03:48:00-04:00,1933.5999755859375,1934.0,1933.5999755859375,1934.0,1934.0,13
2022-03-22 03:49:00-04:00,1934.0999755859375,1934.5,1933.5999755859375,1934.4000244140625,1934.4000244140625,30
2022-03-22 03:50:00-04:00,1934.300048828125,1934.9000244140625,1934.300048828125,1934.800048828125,1934.800048828125,39
2022-03-22 03:51:00-04:00,1934.5999755859375,1935.0,1934.5999755859375,1934.9000244140625,1934.9000244140625,30
2022-03-22 03:52:00-04:00,1934.5999755859375,1934.699951171875,1934.199951171875,1934.300048828125,1934.300048828125,29
2022-03-22 03:53:00-04:00,1934.300048828125,1935.0,1934.300048828125,1935.0,1935.0,24
2022-03-22 03:54:00-04:00,1934.9000244140625,1935.0,1934.5,1934.699951171875,1934.699951171875,50
2022-03-22 03:55:00-04:00,1934.699951171875,1936.199951171875,1934.5999755859375,1935.9000244140625,1935.9000244140625,220
2022-03-22 03:56:00-04:00,1935.800048828125,1936.0999755859375,1935.4000244140625,1935.699951171875,1935.699951171875,62
2022-03-22 03:57:00-04:00,1935.5,1935.5,1935.0,1935.0,1935.0,40
2022-03-22 03:58:00-04:00,1934.9000244140625,1935.199951171875,1934.800048828125,1934.9000244140625,1934.9000244140625,42
2022-03-22 03:59:00-04:00,1934.699951171875,1934.699951171875,1933.9000244140625,1934.300048828125,1934.300048828125,171
2022-03-22 04:00:00-04:00,1934.0999755859375,1934.0999755859375,1932.800048828125,1933.199951171875,1933.199951171875,146
2022-03-22 04:01:00-04:00,1933.0999755859375,1933.300048828125,1932.5999755859375,1932.9000244140625,1932.9000244140625,80
2022-03-22 04:02:00-04:00,1932.699951171875,1933.0,1931.9000244140625,1932.199951171875,1932.199951171875,215
2022-03-22 04:03:00-04:00,1932.4000244140625,1932.800048828125,1932.0,1932.5999755859375,1932.5999755859375,79
2022-03-22 04:04:00-04:00,1932.4000244140625,1932.5999755859375,1932.199951171875,1932.4000244140625,1932.4000244140625,43
2022-03-22 04:05:00-04:00,1932.5,1933.0,1932.4000244140625,1933.0,1933.0,54
2022-03-22 04:06:00-04:00,1932.800048828125,1932.800048828125,1932.0,1932.199951171875,1932.199951171875,38
2022-03-22 04:07:00-04:00,1932.0,1932.0999755859375,1931.0999755859375,1931.5999755859375,1931.5999755859375,164
2022-03-22 04:08:00-04:00,1931.5,1931.699951171875,1930.800048828125,1930.9000244140625,1930.9000244140625,199
